bruises,cap-color,cap-radius,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-radius,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-height,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color,veil-type
f,g,8.861196982,k,f,e,f,g,b,w,g,n,n,t,13.36110927,p,w,w,w,21.57568026,,e,k,s,w,p
f,g,11.62676768,k,f,e,f,p,b,w,g,n,n,t,13.71759297,p,w,w,w,7.512793096,,e,k,k,w,p
f,w,1.931311458,x,f,e,f,w,b,w,g,n,n,t,7.688004547,p,w,w,w,11.39306484,,e,k,s,w,p
f,e,3.758204616,k,y,p,f,b,n,c,p,s,v,o,12.16990727,e,w,p,p,8.335412842,,t,k,s,w,p
f,e,10.67499962,f,y,p,f,b,n,c,l,s,v,o,3.588467783,e,w,p,p,24.12251778,,t,k,s,w,p
f,e,12.08192699,k,y,p,f,b,n,c,l,s,v,o,7.048982084,e,w,p,w,25.03964831,,t,s,s,w,p
f,n,3.853259356,f,s,p,f,b,n,c,l,f,v,o,8.978951262,e,w,p,w,23.95532567,,t,k,k,w,p
f,w,4.60753303,b,s,e,f,p,b,w,g,n,s,t,11.81360624,p,w,w,w,22.50794853,,e,k,s,w,p
f,w,2.880980551,k,s,e,f,w,b,w,g,n,s,t,8.954061907,p,w,w,w,5.349096623,,e,k,k,w,p
f,w,11.35324007,b,f,e,f,p,b,w,g,n,n,t,6.61772499,p,w,w,w,17.58750764,,e,s,s,w,p
f,n,9.208871895,f,s,e,a,n,b,c,l,n,c,o,3.503418701,p,b,o,o,14.96926214,,e,s,s,n,p
f,e,12.60856264,k,y,p,f,b,n,c,d,s,v,o,12.81588118,e,w,p,w,14.98816387,,t,s,s,w,p
f,n,2.999382898,k,s,p,f,b,n,c,p,f,v,o,13.49023902,e,w,w,w,19.42882715,,t,s,s,w,p
f,n,9.303167011,k,s,p,f,b,n,c,p,y,v,o,4.20075212,e,w,w,p,10.14533927,,t,s,k,w,p
f,n,6.508648368,f,y,p,f,b,n,c,d,y,v,o,14.42319103,e,w,w,p,24.41076989,,t,s,k,w,p
f,e,2.513864564,x,s,p,f,b,n,c,l,f,v,o,3.489665147,e,w,p,w,2.765152974,,t,k,k,w,p
f,n,8.732887905,f,s,e,a,y,b,c,l,n,v,o,13.55673163,p,o,o,o,7.259848234,,e,s,s,o,p
f,w,3.85222955,k,f,e,f,w,b,w,g,n,s,t,5.401596549,p,w,w,w,12.22977638,,e,s,k,w,p
f,n,4.668508617,k,s,p,f,b,n,c,d,y,v,o,2.083986505,e,w,w,p,5.538503738,,t,k,s,w,p
f,n,10.6521026,x,s,p,f,b,n,c,d,y,v,o,3.410836914,e,w,w,w,6.649465552,,t,k,s,w,p
f,g,12.2824395,b,f,e,f,w,b,w,g,n,s,t,6.527511808,p,w,w,w,16.35751669,,e,s,k,w,p
f,n,8.099594535,k,y,p,f,b,n,c,d,s,v,o,7.500705087,e,w,p,p,9.074375633,,t,k,k,w,p
f,n,6.458741371,b,s,e,a,o,b,c,l,n,c,o,9.891541145,p,y,o,o,14.21566177,,e,s,s,o,p
f,n,9.377637214,f,s,e,a,y,b,c,l,n,v,o,6.559139451,p,n,o,o,10.88948342,,e,s,s,o,p
f,e,11.5471162,k,y,p,f,b,n,c,p,s,v,o,6.369466191,e,w,p,w,6.964904481,,t,k,k,w,p
f,e,7.380751178,k,s,p,f,b,n,c,d,s,v,o,2.127417192,e,w,p,p,2.949033638,,t,k,k,w,p
f,n,12.57206316,k,y,p,f,b,n,c,p,s,v,o,8.561777182,e,w,p,w,21.43917095,,t,k,s,w,p
f,e,12.36500964,k,y,p,f,b,n,c,p,s,v,o,5.272102637,e,w,w,w,18.04215405,,t,s,k,w,p
f,n,12.39238846,k,y,p,f,b,n,c,d,f,v,o,12.39082172,e,w,p,p,6.920429871,,t,k,k,w,p
f,g,5.666304769,x,s,e,f,w,b,w,g,n,s,t,9.342877987,p,w,w,w,3.682223035,,e,k,k,w,p
f,n,5.820186399,k,y,p,f,b,n,c,d,f,v,o,11.93315797,e,w,w,w,4.314321165,,t,s,s,w,p
t,c,4.127606694,f,y,e,f,w,b,c,p,n,v,t,6.119018342,p,w,w,w,20.46719393,b,e,s,s,w,p
f,n,12.73837534,b,s,e,a,n,b,c,l,n,v,o,12.32152112,p,n,o,o,10.85313227,,e,s,s,n,p
f,e,4.384421304,k,s,p,f,b,n,c,l,y,v,o,11.90164062,e,w,w,w,21.66147111,,t,s,k,w,p
f,n,1.225522153,k,s,p,f,b,n,c,d,f,v,o,7.058310753,e,w,p,w,16.91102453,,t,s,s,w,p
f,n,8.662575028,k,y,p,f,b,n,c,p,f,v,o,12.72471488,e,w,w,p,17.79233271,,t,s,s,w,p
f,g,3.285807428,b,f,e,f,g,b,w,g,n,s,t,13.40960317,p,w,w,w,22.30691759,,e,s,k,w,p
f,n,5.539427211,k,y,p,f,b,n,c,p,s,v,o,7.352288124,e,w,w,w,12.25665078,,t,k,k,w,p
f,w,1.830048984,b,f,e,f,p,b,w,g,n,s,t,5.16567047,p,w,w,w,24.67043367,,e,k,k,w,p
f,e,3.201590575,k,s,p,f,b,n,c,l,f,v,o,2.272850765,e,w,p,p,24.6519485,,t,s,k,w,p
f,w,1.372374225,x,s,e,f,p,b,w,g,n,s,t,7.234685874,p,w,w,w,6.887707433,,e,s,k,w,p
f,e,11.12414974,k,y,p,f,b,n,c,l,f,v,o,14.86877932,e,w,w,w,16.03968437,,t,s,k,w,p
f,e,3.636065161,k,y,p,f,b,n,c,d,s,v,o,8.468020875,e,w,p,p,15.35253583,,t,s,k,w,p
f,w,10.72044698,x,s,e,f,w,b,w,g,n,n,t,3.283936112,p,w,w,w,10.14989817,,e,k,s,w,p
f,e,1.558424156,k,y,p,f,b,n,c,d,f,v,o,8.051655392,e,w,w,w,20.22438608,,t,s,s,w,p
f,n,11.31867762,k,y,p,f,b,n,c,p,s,v,o,13.01533597,e,w,w,p,5.339110523,,t,s,k,w,p
f,n,6.398788926,k,s,e,a,o,b,c,l,n,v,o,2.285922711,p,o,o,o,18.46569247,,e,s,s,n,p
f,n,3.403505564,k,s,e,a,o,b,c,l,n,v,o,9.723710825,p,n,o,o,6.204556381,,e,s,s,n,p
f,e,10.22725015,k,s,p,f,b,n,c,l,y,v,o,5.078134084,e,w,p,p,21.26889142,,t,k,s,w,p
f,e,12.32778701,k,s,p,f,b,n,c,p,s,v,o,12.44958144,e,w,w,p,10.17165321,,t,k,s,w,p
f,n,10.52472241,k,s,e,a,y,b,c,l,n,c,o,1.959257223,p,n,o,o,11.20715767,,e,s,s,n,p
f,n,11.0596896,k,s,p,f,b,n,c,d,y,v,o,12.75926438,e,w,p,w,8.598270739,,t,s,k,w,p
f,e,4.83933686,k,s,p,f,b,n,c,d,f,v,o,11.75543906,e,w,w,p,8.890213165,,t,s,s,w,p
f,e,9.476994858,k,y,p,f,b,n,c,d,s,v,o,12.64014735,e,w,p,p,24.217128,,t,k,k,w,p
f,e,4.049345964,k,y,p,f,b,n,c,d,f,v,o,13.49604054,e,w,p,p,17.08905181,,t,s,s,w,p
f,e,10.98921663,k,y,p,f,b,n,c,l,f,v,o,8.64186211,e,w,w,p,24.98509109,,t,s,k,w,p
f,w,11.70363108,k,f,e,f,w,b,w,g,n,n,t,4.557656554,p,w,w,w,20.54346004,,e,s,k,w,p
f,n,11.95782919,b,s,e,a,o,b,c,l,n,v,o,3.167440344,p,n,o,o,9.924368446,,e,s,s,o,p
f,e,7.72913261,k,s,p,f,b,n,c,d,s,v,o,13.26170449,e,w,p,w,20.45256224,,t,k,k,w,p
f,n,8.781183637,f,s,e,a,y,b,c,l,n,v,o,8.805427122,p,b,o,o,20.31600438,,e,s,s,o,p
f,n,2.656706691,f,y,e,f,w,b,c,p,n,y,t,4.267368072,p,w,n,n,22.19552464,b,e,y,y,w,p
f,e,10.56106697,k,y,p,f,b,n,c,l,y,v,o,4.7379458,e,w,w,w,12.49985041,,t,k,s,w,p
t,g,11.45271703,f,s,e,f,w,b,c,p,n,y,t,6.008136596,p,w,w,w,23.1934825,b,e,s,s,w,p
t,p,3.272667279,x,s,e,f,w,b,c,p,n,v,t,6.013542374,p,w,w,w,24.43902762,b,e,s,s,w,p
f,y,7.363129315,c,y,p,f,w,n,w,l,n,c,o,12.90955593,e,w,y,y,16.7058555,c,e,y,y,y,p
f,e,8.566026921,k,s,p,f,b,n,c,p,f,v,o,5.985333283,e,w,p,p,21.7710433,,t,k,s,w,p
f,e,10.64056392,k,y,p,f,b,n,c,d,f,v,o,10.0039577,e,w,w,p,2.764417949,,t,s,k,w,p
f,e,7.990831018,k,y,p,a,y,b,c,d,m,c,n,3.854129922,n,w,c,c,23.35211398,c,e,k,y,w,p
f,n,8.436735594,b,s,e,a,y,b,c,l,n,v,o,4.675546885,p,o,o,o,10.49112522,,e,s,s,n,p
f,n,5.168044891,k,s,p,f,b,n,c,l,s,v,o,6.344476494,e,w,p,w,10.18311633,,t,s,k,w,p
f,w,7.771920587,x,s,e,f,g,b,w,g,n,s,t,13.5055455,p,w,w,w,10.68171465,,e,s,k,w,p
f,e,2.149330815,x,s,p,f,b,n,c,l,f,v,o,9.502748181,e,w,w,w,2.364847412,,t,s,s,w,p
f,c,2.702433658,x,y,p,f,w,b,c,d,m,c,n,13.3438193,n,w,c,c,13.9619424,c,e,k,y,w,p
f,n,4.126804857,f,s,p,f,b,n,c,l,s,v,o,2.138291754,e,w,p,p,15.85644254,,t,s,s,w,p
f,n,2.966720411,k,s,e,a,o,b,c,l,n,c,o,4.392890266,p,b,o,o,12.35911401,,e,s,s,o,p
f,n,6.582535146,b,y,e,f,w,b,c,d,n,y,t,5.074695917,p,w,n,n,4.000184545,b,e,y,y,w,p
f,n,7.831514239,f,s,p,f,b,n,c,d,s,v,o,2.72456431,e,w,p,p,11.95000458,,t,k,s,w,p
f,n,3.54686858,k,s,p,f,b,n,c,p,y,v,o,4.44804146,e,w,p,w,13.00856269,,t,s,s,w,p
f,g,1.649438643,b,s,e,f,w,b,w,g,n,s,t,14.11794366,p,w,w,w,14.87943658,,e,k,k,w,p
t,n,3.455242037,x,y,e,f,w,b,c,p,n,v,t,11.52226814,p,w,w,w,7.960233814,b,e,s,s,w,p
f,n,5.114194054,f,s,p,f,b,n,c,p,s,v,o,13.62075918,e,w,p,w,12.59330007,,t,k,s,w,p
f,n,2.86759913,k,s,e,a,o,b,c,l,n,c,o,1.547554218,p,y,o,o,12.37078138,,e,s,s,n,p
f,w,6.917200499,b,f,e,f,w,b,w,g,n,n,t,6.009461944,p,w,w,w,12.10431797,,e,k,s,w,p
f,w,11.59538773,x,f,e,f,g,b,w,g,n,n,t,14.65192199,p,w,w,w,15.98377415,,e,s,s,w,p
f,n,7.354414292,k,s,p,f,b,n,c,d,y,v,o,9.275519488,e,w,p,p,16.73350082,,t,k,s,w,p
f,n,9.002508114,x,y,p,a,y,b,c,d,m,c,n,8.36844296,n,w,c,c,16.62308022,c,e,k,y,w,p
f,e,10.82861916,k,y,p,f,b,n,c,p,s,v,o,11.33896548,e,w,w,p,6.893061007,,t,s,s,w,p
f,n,10.05539889,x,s,e,a,o,b,c,l,n,c,o,3.186401847,p,b,o,o,21.87968442,,e,s,s,n,p
f,e,8.358349137,k,s,p,f,b,n,c,p,f,v,o,9.782791516,e,w,w,p,21.65007494,,t,s,s,w,p
f,e,5.716593389,x,s,p,f,b,n,c,l,s,v,o,14.59921011,e,w,p,p,13.66694581,,t,k,s,w,p
f,n,9.95722031,k,s,p,f,b,n,c,l,y,v,o,14.77116467,e,w,p,w,14.12708418,,t,k,s,w,p
f,e,9.677538041,k,y,p,f,b,n,c,d,s,v,o,11.01751264,e,w,w,w,22.35640001,,t,k,k,w,p
f,n,12.77033583,k,y,p,f,b,n,c,l,f,v,o,5.098224701,e,w,p,w,20.89874962,,t,k,k,w,p
f,e,13.01733262,k,s,p,f,b,n,c,d,f,v,o,11.20162115,e,w,p,p,6.619255562,,t,s,k,w,p
f,g,2.31345688,b,f,e,f,p,b,w,g,n,n,t,7.047943856,p,w,w,w,21.79889508,,e,s,s,w,p
f,n,9.147288613,k,s,e,a,o,b,c,l,n,v,o,11.44406435,p,y,o,o,3.995850778,,e,s,s,n,p
f,n,11.33644148,k,y,p,f,b,n,c,p,s,v,o,8.016018635,e,w,w,p,19.7823694,,t,k,k,w,p
f,y,4.17668488,k,y,p,f,w,n,w,l,n,c,o,8.497802999,e,w,y,y,12.62434733,c,e,y,y,y,p
f,w,1.726515749,k,s,e,f,p,b,w,g,n,n,t,11.71547938,p,w,w,w,22.2755384,,e,k,s,w,p
f,n,2.357794918,x,s,e,a,n,b,c,l,n,c,o,7.698247323,p,y,o,o,19.87994958,,e,s,s,o,p
f,n,12.00596914,k,s,p,f,b,n,c,p,s,v,o,8.979984971,e,w,p,w,2.462712527,,t,k,s,w,p
f,g,2.118037807,k,f,e,f,p,b,w,g,n,s,t,4.559633617,p,w,w,w,19.24235329,,e,s,k,w,p
f,w,3.140962891,k,f,e,f,w,b,w,g,n,n,t,1.506503618,p,w,w,w,11.74925108,,e,s,s,w,p
f,n,12.7715046,f,s,e,a,o,b,c,l,n,c,o,6.825460235,p,b,o,o,4.605654589,,e,s,s,n,p
f,w,10.40847463,x,s,e,f,p,b,w,g,n,n,t,4.416268321,p,w,w,w,24.48057561,,e,k,k,w,p
f,g,12.28678052,b,s,e,f,w,b,w,g,n,n,t,9.168912851,p,w,w,w,13.7741964,,e,k,k,w,p
f,w,5.26399171,x,f,e,f,w,b,w,g,n,n,t,4.734401267,p,w,w,w,2.356014348,,e,s,k,w,p
f,w,8.052301051,k,f,e,f,p,b,w,g,n,n,t,12.79877306,p,w,w,w,4.180000895,,e,k,s,w,p
f,n,2.348672071,k,s,p,f,b,n,c,d,f,v,o,13.81637366,e,w,p,p,6.221349345,,t,s,s,w,p
f,e,3.908730822,k,y,p,f,b,n,c,d,s,v,o,2.527807495,e,w,w,p,24.66721983,,t,s,s,w,p
f,g,5.840442886,k,f,e,f,p,b,w,g,n,s,t,12.74286143,p,w,w,w,15.18499588,,e,s,s,w,p
f,w,12.00828669,x,s,e,f,p,b,w,g,n,s,t,4.622373488,p,w,w,w,16.56856709,,e,s,s,w,p
f,n,4.925738736,k,s,p,f,b,n,c,p,f,v,o,5.385638723,e,w,p,w,21.36827173,,t,s,s,w,p
f,n,2.262174186,k,y,p,f,b,n,c,d,s,v,o,11.44677617,e,w,w,p,10.69088253,,t,k,s,w,p
f,n,4.005949331,k,y,p,f,b,n,c,p,f,v,o,13.11956556,e,w,p,w,9.884407519,,t,k,k,w,p
f,e,4.223072187,k,s,p,f,b,n,c,p,f,v,o,11.92567015,e,w,w,p,3.534200736,,t,k,k,w,p
f,e,11.81577483,k,s,p,f,b,n,c,l,s,v,o,2.829214607,e,w,w,w,5.852786556,,t,k,s,w,p
f,n,12.97499685,b,s,e,a,y,b,c,l,n,v,o,4.263537115,p,n,o,o,2.838859446,,e,s,s,o,p
f,e,2.280570078,k,s,p,f,b,n,c,p,s,v,o,9.159151244,e,w,w,w,21.27950406,,t,s,k,w,p
f,g,6.762152911,x,s,e,f,p,b,w,g,n,n,t,9.360491042,p,w,w,w,20.41082158,,e,s,s,w,p
f,n,9.506238724,x,s,e,a,o,b,c,l,n,v,o,12.08008129,p,y,o,o,12.14477533,,e,s,s,o,p
f,w,4.021922342,b,s,e,f,w,b,w,g,n,n,t,4.35050222,p,w,w,w,21.31766984,,e,k,k,w,p
f,e,2.895494109,k,s,p,f,b,n,c,p,s,v,o,12.03655795,e,w,p,w,3.386859144,,t,k,s,w,p
f,n,5.299983718,x,s,e,a,y,b,c,l,n,v,o,4.240768979,p,n,o,o,15.58044802,,e,s,s,o,p
f,n,5.889433336,k,s,p,f,b,n,c,d,f,v,o,2.166360827,e,w,w,w,9.730138192,,t,k,k,w,p
f,e,5.437473466,k,s,p,f,b,n,c,d,f,v,o,13.13537471,e,w,p,p,12.3770683,,t,k,s,w,p
f,e,9.917957782,k,y,p,f,b,n,c,p,s,v,o,7.117899159,e,w,w,p,12.47415973,,t,s,k,w,p
f,w,12.51031061,b,f,e,f,p,b,w,g,n,s,t,13.94247758,p,w,w,w,9.722119847,,e,s,s,w,p
f,n,11.54457234,k,y,p,f,b,n,c,d,f,v,o,7.051146759,e,w,w,w,4.099875055,,t,k,s,w,p
f,e,9.753127872,k,s,p,f,b,n,c,d,s,v,o,8.863259448,e,w,w,p,11.40648407,,t,k,k,w,p
f,g,4.046640809,b,s,e,f,w,b,w,g,n,s,t,13.0323459,p,w,w,w,11.37702954,,e,s,k,w,p
f,n,5.033611557,k,s,p,f,b,n,c,d,y,v,o,14.48296464,e,w,p,p,3.433449462,,t,k,k,w,p
f,n,4.100741783,x,s,p,f,b,n,c,p,y,v,o,8.258504393,e,w,w,w,5.074084311,,t,s,k,w,p
f,e,12.84706002,k,y,p,f,b,n,c,l,f,v,o,2.147772182,e,w,p,w,17.48346179,,t,k,s,w,p
f,w,8.247782171,x,s,e,f,p,b,w,g,n,n,t,11.08026182,p,w,w,w,21.40779346,,e,s,s,w,p
f,w,12.95090745,x,s,e,f,g,b,w,g,n,s,t,6.122535038,p,w,w,w,11.30460499,,e,k,k,w,p
f,n,7.43766608,k,y,p,f,b,n,c,p,s,v,o,13.80373906,e,w,w,p,17.59648084,,t,k,s,w,p
f,n,12.41910042,k,s,e,f,w,b,c,d,n,y,t,4.623346465,p,w,n,n,22.28990148,b,e,y,y,w,p
f,e,7.747652347,k,s,p,f,b,n,c,d,y,v,o,4.320460043,e,w,w,p,24.22275901,,t,s,k,w,p
f,e,6.784851578,k,y,p,f,b,n,c,l,s,v,o,2.29601669,e,w,w,p,22.224336,,t,s,s,w,p
f,n,8.343003076,b,s,e,a,y,b,c,l,n,v,o,4.362823773,p,o,o,o,6.703187325,,e,s,s,o,p
f,g,2.302095717,b,f,e,f,w,b,w,g,n,n,t,10.73705399,p,w,w,w,22.53962285,,e,s,k,w,p
f,e,10.68009115,k,s,p,f,b,n,c,l,f,v,o,5.823677136,e,w,p,w,8.922106636,,t,s,s,w,p
f,n,9.900366925,k,s,p,f,b,n,c,l,s,v,o,1.756177879,e,w,w,p,18.27470325,,t,s,s,w,p
f,n,8.689177862,f,y,p,f,b,n,c,p,f,v,o,11.30893463,e,w,p,w,10.60367552,,t,k,k,w,p
f,n,10.54880757,f,y,p,f,b,n,c,d,f,v,o,11.51541069,e,w,p,w,2.949075512,,t,s,k,w,p
f,n,2.888290695,f,s,e,a,o,b,c,l,n,c,o,6.670059733,p,y,o,o,19.85992408,,e,s,s,o,p
f,n,2.235972148,k,y,p,f,b,n,c,d,y,v,o,10.40423885,e,w,w,w,19.56902058,,t,s,s,w,p
f,w,8.242658833,k,s,e,f,w,b,w,g,n,s,t,11.81541917,p,w,w,w,3.655311616,,e,s,s,w,p
f,n,2.188661461,b,s,e,a,y,b,c,l,n,c,o,13.70483272,p,b,o,o,12.83103266,,e,s,s,o,p
f,n,9.678756303,k,y,p,f,b,n,c,p,s,v,o,1.8737381,e,w,p,w,12.76119434,,t,k,k,w,p
f,n,4.701985281,k,s,p,f,b,n,c,p,y,v,o,5.764836388,e,w,w,p,19.37672679,,t,k,s,w,p
f,e,7.035671953,k,s,p,f,b,n,c,d,s,v,o,12.42984608,e,w,p,p,8.266299019,,t,s,k,w,p
f,w,3.70477128,k,s,e,f,p,b,w,g,n,n,t,10.61392804,p,w,w,w,19.69892027,,e,s,k,w,p
f,e,12.36458819,k,y,p,f,b,n,c,l,y,v,o,9.284965412,e,w,p,p,11.42056489,,t,k,s,w,p
f,w,9.281642254,x,s,e,f,w,b,w,g,n,s,t,9.935454038,p,w,w,w,22.74199298,,e,s,s,w,p
f,e,1.810954296,k,y,p,f,b,n,c,d,s,v,o,2.580972848,e,w,p,w,11.75821,,t,k,s,w,p
f,e,8.75651812,k,y,p,f,b,n,c,d,s,v,o,12.29753614,e,w,w,p,11.15597539,,t,k,k,w,p
f,n,3.998228532,k,y,p,f,b,n,c,d,s,v,o,11.22872946,e,w,w,w,13.59614931,,t,k,s,w,p
f,c,5.630599435,f,y,p,a,w,b,c,d,m,c,n,7.89157674,n,w,c,c,12.288181,c,e,k,y,w,p
f,n,4.222578612,x,s,p,f,b,n,c,d,s,v,o,7.603654715,e,w,p,w,10.48146271,,t,s,k,w,p
f,g,11.18737618,k,f,e,f,w,b,w,g,n,s,t,4.56423391,p,w,w,w,23.82928878,,e,k,s,w,p
f,e,11.25944313,k,s,p,f,b,n,c,l,y,v,o,1.7509022,e,w,w,w,24.28769936,,t,s,s,w,p
f,n,13.00022473,x,y,p,f,w,b,c,d,m,c,n,6.021851004,n,w,c,c,23.62282444,c,e,k,y,w,p
f,e,2.814231801,f,y,p,f,b,n,c,l,y,v,o,8.720321265,e,w,w,w,14.97701643,,t,s,s,w,p
f,n,12.92962204,k,s,e,a,n,b,c,l,n,c,o,6.739657509,p,b,o,o,18.03539097,,e,s,s,n,p
f,n,2.505274944,k,s,p,f,b,n,c,p,s,v,o,14.07469473,e,w,p,p,24.139818,,t,s,s,w,p
f,g,5.111826193,b,f,e,f,g,b,w,g,n,n,t,8.838343301,p,w,w,w,24.78288614,,e,s,k,w,p
f,w,4.815398882,b,f,e,f,p,b,w,g,n,n,t,8.532688307,p,w,w,w,10.22398456,,e,s,k,w,p
f,n,8.321161943,x,s,e,a,y,b,c,l,n,v,o,10.40445907,p,y,o,o,8.244478353,,e,s,s,o,p
f,n,9.222398265,k,y,p,f,b,n,c,l,s,v,o,14.52055912,e,w,w,p,4.968257603,,t,s,k,w,p
f,n,12.48218466,f,s,e,a,y,b,c,l,n,c,o,2.895391108,p,o,o,o,11.19341827,,e,s,s,n,p
f,w,9.315084354,x,s,e,f,g,b,w,g,n,n,t,13.7603554,p,w,w,w,5.472389318,,e,s,s,w,p
f,e,4.448764294,k,s,p,f,b,n,c,l,s,v,o,11.92375007,e,w,w,w,12.50091913,,t,s,s,w,p
f,e,11.96375512,k,s,p,f,b,n,c,p,y,v,o,10.03606139,e,w,w,p,17.11731111,,t,k,k,w,p
f,g,12.46813295,x,s,e,f,w,b,w,g,n,n,t,11.54078132,p,w,w,w,19.95456836,,e,k,k,w,p
f,g,11.57848968,b,s,e,f,g,b,w,g,n,n,t,5.729306559,p,w,w,w,22.22534001,,e,s,s,w,p
f,n,7.268154268,k,y,p,f,b,n,c,d,f,v,o,12.32764376,e,w,p,p,10.1349623,,t,s,k,w,p
f,e,12.16557021,k,y,p,f,w,b,c,d,m,c,n,8.531177798,n,w,c,c,4.871425746,c,e,k,y,w,p
f,e,3.727052377,k,y,p,f,b,n,c,p,f,v,o,5.919016083,e,w,w,p,24.01913958,,t,s,s,w,p
f,n,12.66138696,k,y,p,f,b,n,c,p,f,v,o,8.54398794,e,w,w,p,9.500111882,,t,s,k,w,p
f,w,8.466357889,x,f,e,f,p,b,w,g,n,s,t,4.728103874,p,w,w,w,24.87040606,,e,k,s,w,p
f,e,11.9519851,k,y,p,f,b,n,c,l,f,v,o,5.963862857,e,w,w,w,22.67027867,,t,k,s,w,p
f,n,3.991141398,b,s,e,a,y,b,c,l,n,v,o,11.83669081,p,b,o,o,6.773098228,,e,s,s,n,p
f,n,5.969549682,k,y,p,f,b,n,c,d,s,v,o,14.3667468,e,w,w,p,20.15432722,,t,k,k,w,p
f,n,7.21181429,k,s,p,f,b,n,c,p,s,v,o,2.438737746,e,w,w,p,5.63482376,,t,s,s,w,p
f,n,12.4516187,b,s,e,a,y,b,c,l,n,v,o,3.917632343,p,y,o,o,12.1932115,,e,s,s,n,p
f,n,8.558060192,f,s,e,a,o,b,c,l,n,v,o,12.87622187,p,n,o,o,17.45757902,,e,s,s,n,p
f,g,7.870187358,k,s,e,f,w,b,w,g,n,n,t,6.331741432,p,w,w,w,14.43883727,,e,k,k,w,p
f,n,12.629627,f,s,e,a,y,b,c,l,n,c,o,2.706413953,p,y,o,o,18.42252232,,e,s,s,o,p
f,e,5.978503189,k,y,p,f,b,n,c,l,y,v,o,8.757191309,e,w,p,w,19.30920504,,t,s,k,w,p
f,n,5.610964519,b,s,e,a,n,b,c,l,n,v,o,10.48887013,p,b,o,o,16.69340464,,e,s,s,n,p
f,n,4.927574525,k,s,e,a,y,b,c,l,n,c,o,8.227400352,p,n,o,o,22.48514037,,e,s,s,o,p
f,e,4.047797255,k,y,p,f,b,n,c,d,y,v,o,2.990566799,e,w,w,w,4.404438024,,t,s,k,w,p
f,n,13.09154846,f,s,e,a,y,b,c,l,n,c,o,9.285413277,p,n,o,o,9.922443072,,e,s,s,o,p
f,e,11.12275237,k,s,p,f,b,n,c,d,f,v,o,2.161615338,e,w,w,p,17.74600529,,t,k,s,w,p
f,g,5.217921412,b,f,e,f,g,b,w,g,n,n,t,12.14225094,p,w,w,w,2.851365558,,e,k,k,w,p
f,n,3.209651312,k,y,p,f,b,n,c,d,y,v,o,3.921507758,e,w,w,p,21.92845975,,t,s,s,w,p
f,n,9.180742267,f,s,e,a,n,b,c,l,n,v,o,9.562618072,p,b,o,o,20.06237382,,e,s,s,o,p
f,n,5.19713322,k,s,p,f,b,n,c,l,s,v,o,5.13579439,e,w,w,p,5.791729592,,t,k,k,w,p
f,g,2.255292632,x,s,e,f,w,b,w,g,n,s,t,13.6951638,p,w,w,w,23.91901321,,e,k,s,w,p
f,g,10.80856841,x,s,e,f,g,b,w,g,n,s,t,7.953851421,p,w,w,w,5.696168111,,e,k,k,w,p
f,n,5.031588197,k,s,e,a,y,b,c,l,n,v,o,4.886757538,p,b,o,o,18.42141318,,e,s,s,n,p
f,n,1.38053207,x,s,e,a,y,b,c,l,n,c,o,9.276639845,p,b,o,o,10.37327705,,e,s,s,n,p
f,e,12.59762617,k,y,p,f,b,n,c,d,y,v,o,5.809656596,e,w,w,w,3.933522649,,t,s,s,w,p
f,g,5.873375484,x,f,e,f,w,b,w,g,n,n,t,1.410833722,p,w,w,w,4.741559548,,e,k,k,w,p
f,n,8.230760055,k,s,p,f,b,n,c,d,f,v,o,4.500499248,e,w,w,p,2.717497632,,t,k,s,w,p
f,e,10.95909227,k,y,p,f,b,n,c,d,s,v,o,7.982745736,e,w,p,p,4.577140975,,t,k,s,w,p
f,n,3.532714054,k,y,p,f,b,n,c,p,f,v,o,4.59205152,e,w,p,w,5.243846917,,t,s,s,w,p
f,e,7.04984473,k,s,p,f,b,n,c,d,f,v,o,7.723759732,e,w,p,w,3.537327042,,t,k,s,w,p
f,n,9.216622062,k,y,p,f,b,n,c,l,s,v,o,6.754825798,e,w,w,w,12.80974067,,t,s,k,w,p
f,e,7.689350694,k,y,p,f,b,n,c,l,s,v,o,6.864939444,e,w,p,p,13.97127471,,t,s,s,w,p
f,w,13.05449365,x,s,e,f,g,b,w,g,n,n,t,13.93275566,p,w,w,w,17.22368169,,e,k,s,w,p
f,n,4.909247995,k,s,p,f,b,n,c,l,s,v,o,12.59066856,e,w,p,p,15.40329005,,t,s,s,w,p
f,e,4.377788353,k,s,p,f,b,n,c,p,y,v,o,12.08311743,e,w,w,p,18.08734698,,t,k,s,w,p
f,e,2.3805368,k,s,p,f,b,n,c,p,s,v,o,2.79861928,e,w,w,w,3.21762427,,t,s,s,w,p
f,g,6.262779991,x,f,e,f,w,b,w,g,n,n,t,10.24335936,p,w,w,w,16.4251275,,e,s,s,w,p
f,n,4.172579759,x,s,e,a,o,b,c,l,n,c,o,8.545036704,p,o,o,o,24.79829997,,e,s,s,o,p
f,w,11.09890074,b,s,e,f,p,b,w,g,n,n,t,9.502879948,p,w,w,w,23.43251716,,e,k,k,w,p
